"Plot Title: baddeck"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10536701, SEN S/N: 10536701)","Temp, °C (LGR S/N: 10536701, SEN S/N: 10536701)","Sensor Depth, meters (LGR S/N: 10536701)"
9114,02/06/15 07:56:37  AM,113.973,0.010,1.444
9115,02/06/15 08:11:37  AM,114.119,0.010,1.457
9116,02/06/15 08:26:37  AM,114.350,0.010,1.474
9117,02/06/15 08:41:37  AM,114.145,0.121,1.450
9118,02/06/15 08:56:37  AM,114.381,0.010,1.468
9119,02/06/15 09:11:37  AM,114.559,0.010,1.480
9120,02/06/15 09:26:37  AM,114.721,0.121,1.491
9121,02/06/15 09:41:37  AM,114.889,0.121,1.502
9122,02/06/15 09:56:37  AM,114.589,0.232,1.468
9123,02/06/15 10:11:37  AM,114.793,0.343,1.485
9124,02/06/15 10:26:37  AM,114.913,0.453,1.492
9125,02/06/15 10:41:37  AM,115.143,0.453,1.512
9126,02/06/15 10:56:37  AM,114.798,0.453,1.476
9127,02/06/15 11:11:37  AM,114.881,0.453,1.483
9128,02/06/15 11:26:37  AM,114.787,0.453,1.469
9129,02/06/15 11:41:37  AM,115.342,0.453,1.518
9130,02/06/15 11:56:37  AM,115.337,0.563,1.513
9131,02/06/15 12:11:37  PM,115.326,0.563,1.505
9132,02/06/15 12:26:37  PM,115.274,0.563,1.493
9133,02/06/15 12:41:37  PM,115.567,0.563,1.519
9134,02/06/15 12:56:37  PM,115.777,0.563,1.535
9135,02/06/15 01:11:37  PM,115.756,0.563,1.528
9136,02/06/15 01:26:37  PM,115.525,0.563,1.500
9137,02/06/15 01:41:37  PM,115.599,0.563,1.503
9138,02/06/15 01:56:37  PM,115.745,0.563,1.514
9139,02/06/15 02:11:37  PM,115.766,0.563,1.511
9140,02/06/15 02:26:37  PM,115.661,0.563,1.497
9141,02/06/15 02:41:37  PM,115.525,0.563,1.478
9142,02/06/15 02:56:37  PM,115.494,0.563,1.471
9143,02/06/15 03:11:37  PM,115.410,0.563,1.459
9144,02/06/15 03:26:37  PM,115.615,0.453,1.474
9145,02/06/15 03:41:37  PM,115.363,0.453,1.445
9146,02/06/15 03:56:37  PM,115.458,0.453,1.454
9147,02/06/15 04:11:37  PM,115.500,0.453,1.457
9148,02/06/15 04:26:37  PM,115.772,0.453,1.480
9149,02/06/15 04:41:37  PM,115.604,0.453,1.458
9150,02/06/15 04:56:37  PM,115.527,0.343,1.445
9151,02/06/15 05:11:37  PM,115.516,0.343,1.441
9152,02/06/15 05:26:37  PM,115.747,0.343,1.460
9153,02/06/15 05:41:37  PM,115.730,0.453,1.454
9154,02/06/15 05:56:37  PM,115.609,0.563,1.439
9155,02/06/15 06:11:37  PM,115.583,0.453,1.433
9156,02/06/15 06:26:37  PM,115.521,0.453,1.425
9157,02/06/15 06:41:37  PM,115.594,0.453,1.430
9158,02/06/15 06:56:37  PM,115.506,0.343,1.421
9159,02/06/15 07:11:37  PM,115.516,0.343,1.420
9160,02/06/15 07:26:37  PM,115.422,0.343,1.407
9161,02/06/15 07:41:37  PM,115.474,0.343,1.411
9162,02/06/15 07:56:37  PM,115.510,0.453,1.415
9163,02/06/15 08:11:37  PM,115.751,0.453,1.437
9164,02/06/15 08:26:37  PM,115.458,0.453,1.408
9165,02/06/15 08:41:37  PM,115.783,0.453,1.442
9166,02/06/15 08:56:37  PM,115.772,0.453,1.440
9167,02/06/15 09:11:37  PM,115.919,0.453,1.452
9168,02/06/15 09:26:37  PM,115.950,0.453,1.453
9169,02/06/15 09:41:37  PM,116.034,0.453,1.461
9170,02/06/15 09:56:37  PM,116.139,0.453,1.470
9171,02/06/15 10:11:37  PM,116.254,0.453,1.480
9172,02/06/15 10:26:37  PM,116.296,0.453,1.483
9173,02/06/15 10:41:37  PM,116.212,0.453,1.474
9174,02/06/15 10:56:37  PM,116.170,0.453,1.470
9175,02/06/15 11:11:37  PM,116.065,0.453,1.460
9176,02/06/15 11:26:37  PM,116.281,0.343,1.480
9177,02/06/15 11:41:37  PM,116.224,0.232,1.474
9178,02/06/15 11:56:37  PM,116.255,0.232,1.479
9179,02/07/15 12:11:37  AM,116.157,0.121,1.468
9180,02/07/15 12:26:37  AM,116.219,0.121,1.473
9181,02/07/15 12:41:37  AM,116.141,0.010,1.464
9182,02/07/15 12:56:37  AM,116.273,-0.102,1.478
9183,02/07/15 01:11:37  AM,116.206,-0.213,1.471
9184,02/07/15 01:26:37  AM,116.111,-0.213,1.460
9185,02/07/15 01:41:37  AM,116.117,-0.325,1.463
9186,02/07/15 01:56:37  AM,116.054,-0.325,1.456
9187,02/07/15 02:11:37  AM,116.065,-0.325,1.455
9188,02/07/15 02:26:37  AM,116.002,-0.325,1.447
9189,02/07/15 02:41:37  AM,115.897,-0.325,1.437
9190,02/07/15 02:56:37  AM,115.797,-0.213,1.428
9191,02/07/15 03:11:37  AM,115.787,-0.213,1.427
9192,02/07/15 03:26:37  AM,115.745,-0.213,1.424
9193,02/07/15 03:41:37  AM,115.629,-0.213,1.412
9194,02/07/15 03:56:37  AM,115.567,-0.213,1.404
9195,02/07/15 04:11:37  AM,115.556,-0.213,1.401
9196,02/07/15 04:26:37  AM,115.567,-0.213,1.401
9197,02/07/15 04:41:37  AM,115.577,-0.213,1.402
9198,02/07/15 04:56:37  AM,115.472,-0.213,1.392
9199,02/07/15 05:11:37  AM,115.529,-0.102,1.398
9200,02/07/15 05:26:37  AM,115.445,-0.102,1.389
9201,02/07/15 05:41:37  AM,115.403,-0.102,1.384
9202,02/07/15 05:56:37  AM,115.299,-0.102,1.373
9203,02/07/15 06:11:37  AM,115.299,-0.102,1.372
9204,02/07/15 06:26:37  AM,115.288,-0.102,1.369
9205,02/07/15 06:41:37  AM,115.278,-0.102,1.368
9206,02/07/15 06:56:37  AM,115.293,0.010,1.369
9207,02/07/15 07:11:37  AM,115.194,-0.102,1.359
9208,02/07/15 07:26:37  AM,115.200,-0.213,1.359
9209,02/07/15 07:41:37  AM,115.122,-0.325,1.350
9210,02/07/15 07:56:37  AM,115.279,-0.325,1.365
9211,02/07/15 08:11:37  AM,115.379,-0.437,1.373
9212,02/07/15 08:26:37  AM,115.484,-0.437,1.383
9213,02/07/15 08:41:37  AM,115.400,-0.437,1.376
9214,02/07/15 08:56:37  AM,115.583,-0.325,1.395
9215,02/07/15 09:11:37  AM,115.499,-0.325,1.386
9216,02/07/15 09:26:37  AM,115.667,-0.325,1.402
9217,02/07/15 09:41:37  AM,115.583,-0.325,1.394
9218,02/07/15 09:56:37  AM,115.828,-0.213,1.421
9219,02/07/15 10:11:37  AM,115.745,-0.213,1.413
9220,02/07/15 10:26:37  AM,115.881,-0.213,1.428
9221,02/07/15 10:41:37  AM,115.797,-0.213,1.422
9222,02/07/15 10:56:37  AM,115.818,-0.213,1.424
9223,02/07/15 11:11:37  AM,115.776,-0.213,1.421
9224,02/07/15 11:26:37  AM,115.891,-0.213,1.432
9225,02/07/15 11:41:37  AM,115.839,-0.213,1.429
9226,02/07/15 11:56:37  AM,115.839,-0.213,1.432
9227,02/07/15 12:11:37  PM,115.965,-0.213,1.446
9228,02/07/15 12:26:37  PM,115.902,-0.213,1.442
9229,02/07/15 12:41:37  PM,115.807,-0.213,1.435
9230,02/07/15 12:56:37  PM,115.912,-0.213,1.447
9231,02/07/15 01:11:37  PM,115.975,-0.213,1.456
9232,02/07/15 01:26:37  PM,115.891,-0.213,1.447
9233,02/07/15 01:41:37  PM,115.870,-0.213,1.446
9234,02/07/15 01:56:37  PM,115.912,-0.213,1.450
9235,02/07/15 02:11:37  PM,116.007,-0.213,1.460
9236,02/07/15 02:26:37  PM,116.017,-0.213,1.462
9237,02/07/15 02:41:37  PM,115.818,-0.213,1.442
9238,02/07/15 02:56:37  PM,115.818,-0.213,1.441
9239,02/07/15 03:11:37  PM,115.734,-0.213,1.431
9240,02/07/15 03:26:37  PM,115.912,-0.213,1.449
9241,02/07/15 03:41:37  PM,115.734,-0.213,1.432
9242,02/07/15 03:56:37  PM,115.703,-0.213,1.429
9243,02/07/15 04:11:37  PM,115.556,-0.213,1.413
9244,02/07/15 04:26:37  PM,115.546,-0.213,1.411
9245,02/07/15 04:41:37  PM,115.493,-0.213,1.404
9246,02/07/15 04:56:37  PM,115.504,-0.213,1.403
9247,02/07/15 05:11:37  PM,115.441,-0.213,1.397
9248,02/07/15 05:26:37  PM,115.567,-0.213,1.409
9249,02/07/15 05:41:37  PM,115.493,-0.213,1.400
9250,02/07/15 05:56:37  PM,115.629,-0.213,1.412
9251,02/07/15 06:11:37  PM,115.525,-0.213,1.400
9252,02/07/15 06:26:37  PM,115.682,-0.213,1.413
9253,02/07/15 06:41:37  PM,115.535,-0.213,1.397
9254,02/07/15 06:56:37  PM,115.686,-0.102,1.409
9255,02/07/15 07:11:37  PM,115.613,-0.102,1.401
9256,02/07/15 07:26:37  PM,115.686,-0.102,1.406
9257,02/07/15 07:41:37  PM,115.603,-0.102,1.396
9258,02/07/15 07:56:37  PM,115.644,-0.102,1.399
9259,02/07/15 08:11:37  PM,115.686,-0.102,1.402
9260,02/07/15 08:26:37  PM,115.749,-0.102,1.408
9261,02/07/15 08:41:37  PM,115.885,-0.102,1.421
9262,02/07/15 08:56:37  PM,115.802,-0.102,1.411
9263,02/07/15 09:11:37  PM,116.043,-0.102,1.434
9264,02/07/15 09:26:37  PM,115.969,-0.102,1.425
9265,02/07/15 09:41:37  PM,116.183,0.010,1.446
9266,02/07/15 09:56:37  PM,116.131,0.010,1.439
9267,02/07/15 10:11:37  PM,116.236,0.010,1.450
9268,02/07/15 10:26:37  PM,116.215,0.010,1.448
9269,02/07/15 10:41:37  PM,116.267,0.010,1.453
9270,02/07/15 10:56:37  PM,116.299,0.010,1.456
9271,02/07/15 11:11:37  PM,116.225,0.010,1.447
9272,02/07/15 11:26:37  PM,116.382,0.010,1.461
9273,02/07/15 11:41:37  PM,116.378,-0.102,1.460
9274,02/07/15 11:56:37  PM,116.420,-0.102,1.464
9275,02/08/15 12:11:37  AM,116.430,-0.102,1.464
9276,02/08/15 12:26:37  AM,116.514,-0.102,1.471
9277,02/08/15 12:41:37  AM,116.508,0.010,1.468
9278,02/08/15 12:56:37  AM,116.561,0.010,1.473
9279,02/08/15 01:11:37  AM,116.519,0.010,1.468
9280,02/08/15 01:26:37  AM,116.550,0.010,1.470
9281,02/08/15 01:41:37  AM,116.592,0.010,1.470
9282,02/08/15 01:56:37  AM,116.571,0.010,1.464
9283,02/08/15 02:11:37  AM,116.498,0.010,1.454
9284,02/08/15 02:26:37  AM,116.435,0.010,1.447
9285,02/08/15 02:41:37  AM,116.403,0.010,1.444
9286,02/08/15 02:56:37  AM,116.351,0.010,1.438
9287,02/08/15 03:11:37  AM,116.320,0.010,1.434
9288,02/08/15 03:26:37  AM,116.162,0.010,1.417
9289,02/08/15 03:41:37  AM,116.089,0.010,1.409
9290,02/08/15 03:56:37  AM,116.120,0.010,1.411
9291,02/08/15 04:11:37  AM,116.079,0.010,1.406
9292,02/08/15 04:26:37  AM,116.047,0.010,1.402
9293,02/08/15 04:41:37  AM,116.005,0.010,1.395
9294,02/08/15 04:56:37  AM,116.047,0.010,1.398
9295,02/08/15 05:11:37  AM,116.005,0.010,1.393
9296,02/08/15 05:26:37  AM,116.047,0.010,1.395
9297,02/08/15 05:41:37  AM,115.932,0.010,1.383
9298,02/08/15 05:56:37  AM,115.911,0.010,1.380
9299,02/08/15 06:11:37  AM,115.890,0.010,1.376
9300,02/08/15 06:26:37  AM,115.796,0.010,1.365
9301,02/08/15 06:41:37  AM,115.764,0.010,1.359
9302,02/08/15 06:56:37  AM,115.675,0.121,1.350
9303,02/08/15 07:11:37  AM,115.706,0.121,1.353
9304,02/08/15 07:26:37  AM,115.633,0.121,1.345
9305,02/08/15 07:41:37  AM,115.716,0.121,1.352
9306,02/08/15 07:56:37  AM,115.633,0.121,1.344
9307,02/08/15 08:11:37  AM,115.675,0.121,1.347
9308,02/08/15 08:26:37  AM,115.601,0.121,1.337
9309,02/08/15 08:41:37  AM,115.664,0.121,1.340
9310,02/08/15 08:56:37  AM,115.685,0.121,1.339
9311,02/08/15 09:11:37  AM,115.727,0.121,1.342
9312,02/08/15 09:26:37  AM,115.685,0.121,1.338
9313,02/08/15 09:41:37  AM,115.685,0.121,1.337
9314,02/08/15 09:56:37  AM,115.811,0.121,1.349
9315,02/08/15 10:11:37  AM,115.758,0.121,1.342
9316,02/08/15 10:26:37  AM,115.905,0.121,1.354
9317,02/08/15 10:41:37  AM,115.832,0.121,1.347
9318,02/08/15 10:56:37  AM,115.947,0.121,1.358
9319,02/08/15 11:11:37  AM,115.978,0.121,1.362
9320,02/08/15 11:26:37  AM,115.957,0.121,1.360
9321,02/08/15 11:41:37  AM,116.031,0.121,1.368
9322,02/08/15 11:56:37  AM,116.062,0.121,1.370
9323,02/08/15 12:11:37  PM,116.020,0.121,1.364
9324,02/08/15 12:26:37  PM,116.031,0.121,1.365
9325,02/08/15 12:41:37  PM,116.052,0.121,1.368
9326,02/08/15 12:56:37  PM,116.073,0.121,1.370
9327,02/08/15 01:11:37  PM,116.014,0.232,1.366
9328,02/08/15 01:26:37  PM,116.004,0.232,1.366
9329,02/08/15 01:41:37  PM,115.920,0.232,1.357
9330,02/08/15 01:56:37  PM,115.857,0.232,1.351
9331,02/08/15 02:11:37  PM,115.868,0.232,1.352
9332,02/08/15 02:26:37  PM,115.721,0.232,1.336
9333,02/08/15 02:41:37  PM,115.784,0.232,1.342
9334,02/08/15 02:56:37  PM,115.648,0.232,1.326
9335,02/08/15 03:11:37  PM,115.637,0.232,1.323
9336,02/08/15 03:26:37  PM,115.564,0.232,1.315
9337,02/08/15 03:41:37  PM,115.627,0.232,1.319
9338,02/08/15 03:56:37  PM,115.511,0.232,1.308
9339,02/08/15 04:11:37  PM,115.495,0.343,1.306
9340,02/08/15 04:26:37  PM,115.401,0.343,1.294
9341,02/08/15 04:41:37  PM,115.443,0.343,1.298
9342,02/08/15 04:56:37  PM,115.411,0.343,1.291
9343,02/08/15 05:11:37  PM,115.390,0.343,1.288
9344,02/08/15 05:26:37  PM,115.359,0.343,1.282
9345,02/08/15 05:41:37  PM,115.202,0.343,1.264
9346,02/08/15 05:56:37  PM,115.259,0.453,1.269
9347,02/08/15 06:11:37  PM,115.338,0.343,1.277
9348,02/08/15 06:26:37  PM,115.286,0.343,1.271
9349,02/08/15 06:41:37  PM,115.212,0.343,1.261
9350,02/08/15 06:56:37  PM,115.191,0.343,1.257
9351,02/08/15 07:11:37  PM,115.118,0.343,1.248
9352,02/08/15 07:26:37  PM,115.055,0.343,1.243
9353,02/08/15 07:41:37  PM,114.967,0.232,1.235
9354,02/08/15 07:56:37  PM,115.155,0.232,1.252
9355,02/08/15 08:11:37  PM,115.166,0.232,1.251
9356,02/08/15 08:26:37  PM,115.092,0.232,1.243
9357,02/08/15 08:41:37  PM,115.082,0.232,1.243
9358,02/08/15 08:56:37  PM,115.250,0.232,1.258
9359,02/08/15 09:11:37  PM,115.166,0.232,1.249
9360,02/08/15 09:26:37  PM,115.344,0.232,1.268
9361,02/08/15 09:41:37  PM,115.333,0.232,1.269
9362,02/08/15 09:56:37  PM,115.396,0.232,1.277
9363,02/08/15 10:11:37  PM,115.407,0.232,1.279
9364,02/08/15 10:26:37  PM,115.606,0.232,1.299
9365,02/08/15 10:41:37  PM,115.522,0.232,1.291
9366,02/08/15 10:56:37  PM,115.658,0.232,1.304
9367,02/08/15 11:11:37  PM,115.627,0.232,1.300
9368,02/08/15 11:26:37  PM,115.752,0.232,1.310
9369,02/08/15 11:41:37  PM,115.778,0.343,1.312
9370,02/08/15 11:56:37  PM,115.799,0.343,1.314
9371,02/09/15 12:11:37  AM,115.799,0.343,1.313
9372,02/09/15 12:26:37  AM,115.799,0.343,1.312
9373,02/09/15 12:41:37  AM,115.868,0.232,1.319
9374,02/09/15 12:56:37  AM,115.847,0.232,1.317
9375,02/09/15 01:11:37  AM,115.931,0.232,1.324
9376,02/09/15 01:26:37  AM,115.977,0.343,1.327
9377,02/09/15 01:41:37  AM,116.014,0.232,1.329
9378,02/09/15 01:56:37  AM,116.077,0.232,1.334
9379,02/09/15 02:11:37  AM,116.098,0.232,1.334
9380,02/09/15 02:26:37  AM,116.004,0.232,1.326
9381,02/09/15 02:41:37  AM,115.931,0.232,1.320
9382,02/09/15 02:56:37  AM,115.920,0.232,1.318
9383,02/09/15 03:11:37  AM,115.920,0.232,1.317
9384,02/09/15 03:26:37  AM,115.935,0.343,1.319
9385,02/09/15 03:41:37  AM,116.009,0.343,1.327
9386,02/09/15 03:56:37  AM,115.851,0.343,1.310
9387,02/09/15 04:11:37  AM,115.841,0.343,1.308
9388,02/09/15 04:26:37  AM,115.883,0.343,1.312
9389,02/09/15 04:41:37  AM,115.809,0.343,1.306
9390,02/09/15 04:56:37  AM,115.809,0.343,1.306
9391,02/09/15 05:11:37  AM,115.663,0.343,1.290
9392,02/09/15 05:26:37  AM,115.637,0.232,1.286
9393,02/09/15 05:41:37  AM,115.579,0.343,1.280
9394,02/09/15 05:56:37  AM,115.579,0.343,1.280
9395,02/09/15 06:11:37  AM,115.480,0.232,1.269
9396,02/09/15 06:26:37  AM,115.648,0.232,1.285
9397,02/09/15 06:41:37  AM,115.622,0.121,1.283
9398,02/09/15 06:56:37  AM,115.591,0.121,1.280
9399,02/09/15 07:11:37  AM,115.538,0.121,1.273
9400,02/09/15 07:26:37  AM,115.522,0.232,1.269
9401,02/09/15 07:41:37  AM,115.470,0.232,1.262
9402,02/09/15 07:56:37  AM,115.553,0.232,1.269
9403,02/09/15 08:11:37  AM,115.511,0.232,1.263
9404,02/09/15 08:26:37  AM,115.574,0.232,1.269
9405,02/09/15 08:41:37  AM,115.417,0.232,1.253
9406,02/09/15 08:56:37  AM,115.553,0.232,1.266
9407,02/09/15 09:11:37  AM,115.522,0.232,1.261
9408,02/09/15 09:26:37  AM,115.721,0.232,1.280
9409,02/09/15 09:41:37  AM,115.711,0.232,1.277
9410,02/09/15 09:56:37  AM,115.763,0.232,1.282
9411,02/09/15 10:11:37  AM,115.794,0.232,1.287
9412,02/09/15 10:26:37  AM,115.889,0.232,1.295
9413,02/09/15 10:41:37  AM,115.936,0.121,1.299
9414,02/09/15 10:56:37  AM,115.947,0.121,1.299
9415,02/09/15 11:11:37  AM,116.031,0.121,1.308
9416,02/09/15 11:26:37  AM,115.931,0.232,1.298
9417,02/09/15 11:41:37  AM,116.082,0.343,1.313
9418,02/09/15 11:56:37  AM,116.040,0.343,1.309
9419,02/09/15 12:11:37  PM,116.139,0.453,1.319
9420,02/09/15 12:26:37  PM,116.065,0.453,1.312
9421,02/09/15 12:41:37  PM,116.170,0.453,1.321
9422,02/09/15 12:56:37  PM,116.223,0.453,1.327
9423,02/09/15 01:11:37  PM,116.149,0.453,1.320
9424,02/09/15 01:26:37  PM,116.139,0.453,1.319
9425,02/09/15 01:41:37  PM,116.065,0.453,1.311
9426,02/09/15 01:56:37  PM,116.181,0.453,1.322
9427,02/09/15 02:11:37  PM,116.233,0.453,1.326
9428,02/09/15 02:26:37  PM,116.254,0.453,1.327
9429,02/09/15 02:41:37  PM,116.181,0.453,1.319
9430,02/09/15 02:56:37  PM,116.191,0.453,1.318
9431,02/09/15 03:11:37  PM,116.212,0.453,1.321
9432,02/09/15 03:26:37  PM,116.275,0.453,1.327
9433,02/09/15 03:41:37  PM,116.217,0.563,1.319
9434,02/09/15 03:56:37  PM,116.028,0.563,1.300
9435,02/09/15 04:11:37  PM,115.997,0.563,1.298
9436,02/09/15 04:26:37  PM,115.949,0.674,1.292
9437,02/09/15 04:41:37  PM,115.932,0.784,1.287
9438,02/09/15 04:56:37  PM,115.786,0.784,1.270
9439,02/09/15 05:11:37  PM,115.754,0.784,1.265
9440,02/09/15 05:26:37  PM,115.765,0.784,1.267
9441,02/09/15 05:41:37  PM,115.744,0.784,1.265
9442,02/09/15 05:56:37  PM,115.754,0.784,1.266
9443,02/09/15 06:11:37  PM,115.727,0.893,1.264
9444,02/09/15 06:26:37  PM,115.727,0.893,1.262
9445,02/09/15 06:41:37  PM,115.602,0.893,1.249
9446,02/09/15 06:56:37  PM,115.623,0.893,1.251
9447,02/09/15 07:11:37  PM,115.528,0.893,1.244
9448,02/09/15 07:26:37  PM,115.581,0.893,1.249
9449,02/09/15 07:41:37  PM,115.444,0.893,1.237
9450,02/09/15 07:56:37  PM,115.361,0.893,1.230
9451,02/09/15 08:11:37  PM,115.376,1.003,1.231
9452,02/09/15 08:26:37  PM,115.424,0.893,1.236
9453,02/09/15 08:41:37  PM,115.361,0.893,1.232
9454,02/09/15 08:56:37  PM,115.424,0.893,1.239
9455,02/09/15 09:11:37  PM,115.465,0.893,1.242
9456,02/09/15 09:26:37  PM,115.486,0.893,1.243
9457,02/09/15 09:41:37  PM,115.476,0.893,1.243
9458,02/09/15 09:56:37  PM,115.465,0.893,1.242
9459,02/09/15 10:11:37  PM,115.482,0.784,1.244
9460,02/09/15 10:26:37  PM,115.555,0.784,1.252
9461,02/09/15 10:41:37  PM,115.593,0.674,1.257
9462,02/09/15 10:56:37  PM,115.582,0.674,1.256
9463,02/09/15 11:11:37  PM,115.693,0.563,1.266
9464,02/09/15 11:26:37  PM,115.783,0.453,1.274
9465,02/09/15 11:41:37  PM,115.809,0.343,1.277
9466,02/09/15 11:56:37  PM,115.841,0.343,1.282
9467,02/10/15 12:11:37  AM,115.736,0.343,1.275
9468,02/10/15 12:26:37  AM,115.747,0.343,1.278
9469,02/10/15 12:41:37  AM,115.732,0.232,1.279
9470,02/10/15 12:56:37  AM,115.815,0.232,1.289
9471,02/10/15 01:11:37  AM,115.711,0.232,1.280
9472,02/10/15 01:26:37  AM,115.679,0.232,1.278
9473,02/10/15 01:41:37  AM,115.585,0.232,1.270
9474,02/10/15 01:56:37  AM,115.652,0.343,1.278
9475,02/10/15 02:11:37  AM,115.610,0.343,1.276
9476,02/10/15 02:26:37  AM,115.631,0.343,1.280
9477,02/10/15 02:41:37  AM,115.568,0.343,1.275
9478,02/10/15 02:56:37  AM,115.600,0.343,1.279
9479,02/10/15 03:11:37  AM,115.610,0.343,1.282
9480,02/10/15 03:26:37  AM,115.563,0.453,1.279
9481,02/10/15 03:41:37  AM,115.458,0.453,1.270
9482,02/10/15 03:56:37  AM,115.348,0.343,1.262
9483,02/10/15 04:11:37  AM,115.411,0.343,1.270
9484,02/10/15 04:26:37  AM,115.354,0.232,1.266
9485,02/10/15 04:41:37  AM,115.281,0.232,1.261
9486,02/10/15 04:56:37  AM,115.182,0.121,1.251
9487,02/10/15 05:11:37  AM,115.098,0.121,1.242
9488,02/10/15 05:26:37  AM,115.073,0.010,1.243
9489,02/10/15 05:41:37  AM,115.100,-0.102,1.248
9490,02/10/15 05:56:37  AM,114.974,-0.102,1.237
9491,02/10/15 06:11:37  AM,114.865,-0.213,1.228
9492,02/10/15 06:26:37  AM,114.812,-0.213,1.227
9493,02/10/15 06:41:37  AM,114.875,-0.213,1.235
9494,02/10/15 06:56:37  AM,114.812,-0.213,1.229
9495,02/10/15 07:11:37  AM,114.844,-0.213,1.233
9496,02/10/15 07:26:37  AM,114.681,-0.102,1.217
9497,02/10/15 07:41:37  AM,114.628,-0.102,1.212
9498,02/10/15 07:56:37  AM,114.706,0.010,1.219
9499,02/10/15 08:11:37  AM,114.685,0.010,1.220
9500,02/10/15 08:26:37  AM,114.586,-0.102,1.212
9501,02/10/15 08:41:37  AM,114.550,-0.213,1.210
9502,02/10/15 08:56:37  AM,114.487,-0.213,1.204
9503,02/10/15 09:11:37  AM,114.529,-0.213,1.212
9504,02/10/15 09:26:37  AM,114.456,-0.213,1.207
9505,02/10/15 09:41:37  AM,114.519,-0.213,1.216
9506,02/10/15 09:56:37  AM,114.508,-0.213,1.217
9507,02/10/15 10:11:37  AM,114.546,-0.325,1.222
9508,02/10/15 10:26:37  AM,114.577,-0.325,1.227
9509,02/10/15 10:41:37  AM,114.724,-0.325,1.243
9510,02/10/15 10:56:37  AM,114.703,-0.325,1.243
9511,02/10/15 11:11:37  AM,114.671,-0.325,1.241
9512,02/10/15 11:26:37  AM,114.745,-0.325,1.250
9513,02/10/15 11:41:37  AM,114.724,-0.325,1.251
9514,02/10/15 11:56:37  AM,114.954,-0.325,1.277
9515,02/10/15 12:11:37  PM,114.906,-0.213,1.274
9516,02/10/15 12:26:37  PM,114.781,-0.213,1.265
9517,02/10/15 12:41:37  PM,114.707,-0.213,1.259
9518,02/10/15 12:56:37  PM,114.781,-0.213,1.268
9519,02/10/15 01:11:37  PM,114.870,-0.325,1.280
9520,02/10/15 01:26:37  PM,114.860,-0.325,1.282
9521,02/10/15 01:41:37  PM,114.787,-0.325,1.276
9522,02/10/15 01:56:37  PM,114.713,-0.325,1.272
9523,02/10/15 02:11:37  PM,114.944,-0.325,1.296
9524,02/10/15 02:26:37  PM,114.881,-0.325,1.291
9525,02/10/15 02:41:37  PM,114.839,-0.325,1.288
9526,02/10/15 02:56:37  PM,114.870,-0.325,1.293
9527,02/10/15 03:11:37  PM,114.755,-0.325,1.284
9528,02/10/15 03:26:37  PM,114.808,-0.325,1.291
9529,02/10/15 03:41:37  PM,114.818,-0.325,1.293
9530,02/10/15 03:56:37  PM,114.755,-0.325,1.290
9531,02/10/15 04:11:37  PM,114.755,-0.325,1.291
9532,02/10/15 04:26:37  PM,114.745,-0.325,1.289
9533,02/10/15 04:41:37  PM,114.682,-0.325,1.284
9534,02/10/15 04:56:37  PM,114.472,-0.325,1.264
9535,02/10/15 05:11:37  PM,114.420,-0.325,1.259
9536,02/10/15 05:26:37  PM,114.383,-0.213,1.257
9537,02/10/15 05:41:37  PM,114.393,-0.213,1.259
9538,02/10/15 05:56:37  PM,114.303,-0.102,1.250
9539,02/10/15 06:11:37  PM,114.262,-0.102,1.247
9540,02/10/15 06:26:37  PM,114.182,0.010,1.240
9541,02/10/15 06:41:37  PM,114.193,0.010,1.241
9542,02/10/15 06:56:37  PM,114.287,0.010,1.249
9543,02/10/15 07:11:37  PM,114.277,0.010,1.248
9544,02/10/15 07:26:37  PM,114.266,0.010,1.247
9545,02/10/15 07:41:37  PM,114.235,0.010,1.244
9546,02/10/15 07:56:37  PM,114.251,-0.102,1.246
9547,02/10/15 08:11:37  PM,114.172,0.010,1.240
9548,02/10/15 08:26:37  PM,114.140,0.010,1.237
9549,02/10/15 08:41:37  PM,114.088,0.010,1.234
9550,02/10/15 08:56:37  PM,114.151,0.010,1.245
9551,02/10/15 09:11:37  PM,114.036,0.010,1.233
9552,02/10/15 09:26:37  PM,113.979,-0.102,1.226
9553,02/10/15 09:41:37  PM,113.979,-0.102,1.226
9554,02/10/15 09:56:37  PM,114.042,-0.102,1.234
9555,02/10/15 10:11:37  PM,114.031,-0.102,1.233
9556,02/10/15 10:26:37  PM,114.188,-0.102,1.248
9557,02/10/15 10:41:37  PM,114.241,-0.102,1.250
9558,02/10/15 10:56:37  PM,114.282,-0.102,1.253
9559,02/10/15 11:11:37  PM,114.345,-0.102,1.259
9560,02/10/15 11:26:37  PM,114.293,-0.102,1.253
9561,02/10/15 11:41:37  PM,114.387,-0.102,1.262
9562,02/10/15 11:56:37  PM,114.393,-0.213,1.263
9563,02/11/15 12:11:37  AM,114.498,-0.213,1.274
9564,02/11/15 12:26:37  AM,114.362,-0.213,1.259
9565,02/11/15 12:41:37  AM,114.425,-0.213,1.264
9566,02/11/15 12:56:37  AM,114.529,-0.213,1.274
9567,02/11/15 01:11:37  AM,114.582,-0.213,1.279
9568,02/11/15 01:26:37  AM,114.550,-0.213,1.274
9569,02/11/15 01:41:37  AM,114.609,-0.325,1.278
9570,02/11/15 01:56:37  AM,114.588,-0.325,1.276
